Price,SMA_20,SMA_50,SMA_100,SMA_200,Momentum_20,Momentum_50,Volume_Uptrend,Golden_Cross,SMA_50_above_200,SMA_20_above_50,SMA_50_above_100,SMA_20_above_200,Perfect_Setup,Abs_30d,Abs_90d,Abs_180d,Rel_30d,Rel_90d,Rel_180d,Ticker
2440.0,2556.76,2542.88,2494.19,2501.79,-4.65,-8.6,False,False,True,True,True,True,False,-6.16%,-1.72%,-8.44%,-5.30%,-1.77%,-16.02%,MANKIND.NS
704.0,718.61,716.96,711.13,680.27,-4.19,-0.75,True,False,True,True,True,True,False,-4.82%,-1.15%,8.12%,-3.96%,-1.19%,0.54%,MARICO.NS
15970.0,15636.4,14296.34,13351.13,12570.34,6.99,29.23,False,False,True,True,True,True,False,11.83%,30.91%,37.49%,12.69%,30.87%,29.91%,MARUTI.NS
2200.6,2364.91,2440.65,2426.67,2451.43,-14.06,-16.66,True,False,False,False,True,False,False,-11.26%,-1.48%,-20.19%,-10.41%,-1.52%,-27.77%,MASTEK.NS
1618.0,1581.16,1572.68,1548.09,1332.86,-0.69,5.13,False,False,True,True,True,True,False,-1.18%,9.58%,50.14%,-0.32%,9.54%,42.56%,MFSL.NS
1111.9,1155.33,1202.65,1205.03,1146.78,-4.3,-8.73,True,False,True,False,False,True,False,-9.28%,-3.99%,2.84%,-8.42%,-4.03%,-4.74%,MAXHEALTH.NS
2848.0,2847.62,2785.11,3039.48,2728.28,4.96,-2.44,True,False,True,True,False,True,False,2.99%,-22.20%,27.88%,3.85%,-22.24%,20.30%,MAZDOCK.NS
2042.0,2104.14,2086.49,1910.86,1842.66,-4.96,5.33,True,False,True,True,True,True,False,-4.74%,23.13%,4.52%,-3.88%,23.09%,-3.06%,METROPOLIS.NS
579.8,529.89,510.64,516.18,519.81,14.34,9.67,True,False,False,True,False,True,False,12.18%,10.99%,10.64%,13.03%,10.95%,3.06%,MINDACORP.NS
45.9,47.49,43.09,41.68,38.89,6.74,4.77,False,False,True,True,True,True,False,7.04%,16.01%,25.92%,7.90%,15.97%,18.33%,MSUMI.NS
899.95,917.28,916.41,884.16,796.25,2.14,-3.75,True,False,True,True,True,True,False,-5.20%,14.08%,1.39%,-4.34%,14.04%,-6.19%,MOTILALOFS.NS
2690.0,2847.01,2799.25,2723.84,2642.35,-7.32,-4.03,False,False,True,True,True,True,False,-5.13%,8.12%,-1.22%,-4.28%,8.07%,-8.80%,MPHASIS.NS
8008.0,7822.6,7862.06,7756.74,6709.89,3.9,-1.41,False,False,True,False,True,True,False,1.02%,24.36%,41.18%,1.88%,24.32%,33.59%,MCX.NS
3139.0,2975.93,2785.6,2620.59,2399.36,12.77,17.38,False,False,True,True,True,True,False,17.31%,50.02%,49.61%,18.17%,49.98%,42.02%,MUTHOOTFIN.NS
806.0,849.52,887.83,897.54,963.13,-6.89,-20.46,True,False,False,False,False,False,False,-9.32%,-8.06%,-33.23%,-8.47%,-8.10%,-40.81%,NATCOPHARM.NS
109.75,107.67,106.63,112.14,100.07,6.25,-3.89,True,False,True,True,False,True,False,5.34%,-4.74%,31.78%,6.20%,-4.78%,24.20%,NBCC.NS
210.1,209.73,213.56,220.46,221.23,-1.3,-6.69,False,False,False,False,False,False,False,-3.97%,-10.65%,-13.92%,-3.12%,-10.69%,-21.50%,NCC.NS
86.7,84.27,82.94,84.57,81.76,9.22,1.03,True,False,True,True,False,True,False,5.95%,0.56%,16.38%,6.81%,0.52%,8.80%,NHPC.NS
277.0,260.55,245.29,238.55,233.3,19.72,15.54,True,False,True,True,True,True,False,17.63%,15.12%,21.51%,18.49%,15.08%,13.93%,NLCINDIA.NS
76.25,75.79,72.67,70.96,67.35,2.64,7.17,False,False,True,True,True,True,False,6.85%,9.11%,26.25%,7.71%,9.07%,18.66%,NMDC.NS
47.2,45.27,41.05,40.18,39.18,9.77,19.52,False,False,True,True,True,True,False,20.87%,18.62%,15.57%,21.73%,18.58%,7.99%,NSLNISP.NS
98.3,102.69,103.51,105.95,107.56,-7.24,-10.25,False,False,False,False,False,False,False,-6.54%,-13.22%,-10.63%,-5.69%,-13.26%,-18.21%,NTPCGREEN.NS
340.25,335.3,333.25,333.73,331.87,2.83,0.83,False,False,True,True,False,True,False,1.44%,1.07%,11.59%,2.30%,1.03%,4.01%,NTPC.NS
1733.0,1765.59,1818.52,1848.59,1668.7,-2.92,-11.0,True,False,True,False,False,True,False,-6.18%,-2.24%,32.38%,-5.32%,-2.28%,24.80%,NH.NS
214.35,209.33,196.35,190.35,186.25,4.72,10.27,False,False,True,True,True,True,False,13.27%,18.34%,11.03%,14.13%,18.30%,3.45%,NATIONALUM.NS
647.9,693.57,656.31,598.28,522.4,-8.0,7.11,False,False,True,True,True,True,False,-4.05%,42.64%,53.74%,-3.20%,42.60%,46.16%,NAVA.NS
4610.0,4732.66,4867.67,4743.45,4353.88,-4.81,-7.68,False,False,True,False,True,True,False,-7.62%,7.51%,27.12%,-6.76%,7.47%,19.53%,NAVINFLUOR.NS
1167.0,1191.76,1163.07,1181.35,1149.27,-2.33,-4.48,False,False,True,True,False,True,False,-1.05%,-3.11%,6.30%,-0.20%,-3.15%,-1.28%,NESTLEIND.NS
4081.0,3250.96,2586.19,2225.1,2035.5,61.5,115.53,True,False,True,True,True,True,False,97.79%,104.70%,62.25%,98.65%,104.66%,54.67%,NETWEB.NS
52.15,54.0,55.37,54.98,53.24,-4.59,-11.23,False,False,True,False,True,True,False,-7.29%,-1.02%,-15.12%,-6.43%,-1.07%,-22.70%,NETWORK18.NS
15398.0,15102.9,14079.82,13182.89,12970.36,12.16,8.87,True,False,True,True,True,True,False,12.45%,38.65%,17.51%,13.31%,38.61%,9.93%,NEULANDLAB.NS
893.5,890.62,883.32,1020.73,1088.72,-1.2,-2.1,True,False,False,True,False,False,False,2.57%,-27.94%,-43.00%,3.43%,-27.98%,-50.59%,NEWGEN.NS
878.8,836.8,825.82,796.17,702.04,7.68,2.53,False,False,True,True,True,True,False,1.90%,21.10%,40.01%,2.76%,21.06%,32.42%,NAM-INDIA.NS
81.99,82.01,82.72,84.13,81.16,-2.19,-7.75,True,False,True,False,False,True,False,-4.12%,-6.77%,5.97%,-3.26%,-6.81%,-1.61%,NIVABUPA.NS
6490.5,6331.25,6715.18,6997.22,6441.32,-0.6,-14.92,True,False,True,False,False,False,False,-5.31%,-5.42%,7.28%,-4.46%,-5.46%,-0.30%,NUVAMA.NS
1593.0,1632.79,1644.93,1732.98,1757.26,-2.76,-13.09,True,False,False,False,False,False,False,-3.42%,-8.42%,-24.89%,-2.56%,-8.46%,-32.47%,OBEROIRLTY.NS
243.2,236.1,236.2,239.89,240.05,2.26,-0.78,True,False,False,False,False,False,False,2.60%,0.75%,-4.23%,3.45%,0.70%,-11.82%,ONGC.NS
414.0,402.46,411.37,425.63,414.41,3.18,-7.93,True,False,False,False,False,False,False,1.16%,-3.39%,-9.06%,2.01%,-3.44%,-16.64%,OIL.NS
55.7,58.28,51.02,48.76,56.44,-19.26,38.66,False,False,False,True,True,True,False,14.12%,5.27%,-23.57%,14.97%,5.23%,-31.15%,OLAELEC.NS
1559.8,1603.59,1532.89,1378.09,1321.18,-1.3,22.7,False,False,True,True,True,True,False,1.95%,25.94%,8.65%,2.81%,25.90%,1.07%,OLECTRA.NS
1149.9,1196.67,1172.06,1043.12,935.47,-10.74,9.4,False,False,True,True,True,True,False,-7.68%,34.87%,40.59%,-6.83%,34.83%,33.01%,PAYTM.NS
8735.0,8817.3,8671.29,8775.75,8891.04,3.05,-0.97,True,False,False,True,False,False,False,-0.32%,3.96%,-16.89%,0.54%,3.92%,-24.47%,OFSS.NS
1673.0,1778.58,1805.53,1813.14,1750.2,-8.59,-8.12,True,False,True,False,False,True,False,-12.31%,-4.21%,-4.06%,-11.46%,-4.25%,-11.64%,POLICYBZR.NS
382.0,386.77,386.14,396.65,397.45,-0.53,-8.05,False,False,False,True,False,False,False,-0.47%,-5.69%,6.80%,0.39%,-5.73%,-0.78%,PCBL.NS
512.25,551.23,604.51,688.92,779.02,-7.36,-35.04,False,False,False,False,False,False,False,-8.35%,-34.29%,-39.81%,-7.49%,-34.33%,-47.40%,PGEL.NS
3562.2,3681.5,3845.56,3904.47,3695.12,-5.45,-13.35,True,False,True,False,False,False,False,-5.39%,-3.06%,-1.02%,-4.53%,-3.10%,-8.60%,PIIND.NS
882.5,836.79,847.6,958.87,920.13,15.93,-18.04,True,False,False,False,False,False,False,7.92%,-15.27%,3.71%,8.78%,-15.31%,-3.88%,PNBHOUSING.NS
294.0,303.42,306.02,302.85,293.07,-3.64,-6.34,False,False,True,False,True,True,False,-5.75%,-1.99%,-3.65%,-4.90%,-2.03%,-11.24%,PNCINFRA.NS
15700.0,14571.5,14421.36,14587.9,14042.0,13.44,8.29,True,False,True,True,False,True,False,17.15%,0.29%,-8.10%,18.00%,0.25%,-15.68%,PTCIL.NS
1099.0,1118.25,1085.17,1035.08,1047.16,-2.03,6.45,False,False,True,True,True,True,False,1.11%,10.72%,1.95%,1.96%,10.68%,-5.63%,PVRINOX.NS
42060.0,43911.25,45010.07,45974.41,45019.32,-6.16,-9.71,True,False,False,False,False,False,False,-7.84%,-10.64%,-9.01%,-6.99%,-10.68%,-16.60%,PAGEIND.NS
578.05,597.33,602.85,585.39,595.45,-4.53,-10.41,False,False,True,False,True,True,False,-3.80%,-0.40%,-4.74%,-2.95%,-0.45%,-12.32%,PATANJALI.NS
4960.0,5233.88,5250.08,5510.33,5584.45,-7.58,-13.19,True,False,False,False,False,False,False,-7.25%,-10.94%,-15.14%,-6.39%,-10.98%,-22.72%,PERSISTENT.NS
275.65,275.8,278.91,291.74,298.64,-0.54,-9.1,True,False,False,False,False,False,False,-0.92%,-11.00%,-14.46%,-0.06%,-11.04%,-22.04%,PETRONET.NS
5147.0,5100.2,5199.57,5328.64,4869.52,-0.52,-2.77,True,False,True,False,False,True,False,-9.39%,-6.04%,1.78%,-8.54%,-6.08%,-5.80%,PFIZER.NS
1559.6,1569.89,1524.21,1545.45,1575.15,-0.23,4.58,False,False,False,True,False,False,False,-0.09%,-3.20%,2.14%,0.77%,-3.24%,-5.44%,PHOENIXLTD.NS
1478.0,1519.56,1512.64,1504.3,1462.92,-5.01,2.09,True,False,True,True,True,True,False,-3.99%,-0.18%,6.64%,-3.14%,-0.22%,-0.94%,PIDILITIND.NS
1124.2,1107.84,1165.74,1152.08,1073.88,0.36,-16.06,False,False,True,False,True,True,False,-4.99%,3.11%,9.98%,-4.13%,3.07%,2.40%,PEL.NS
199.17,199.24,195.86,200.08,211.93,-0.99,-2.99,False,False,False,True,False,False,False,3.71%,-1.77%,-15.17%,4.56%,-1.81%,-22.76%,PPLPHARMA.NS
1952.0,1988.86,1993.07,2116.08,2253.28,-5.4,-5.04,True,False,False,False,False,False,False,-0.47%,-16.99%,-23.51%,0.38%,-17.03%,-31.09%,POLYMED.NS
7336.0,7356.62,7122.68,6712.1,6266.57,1.4,5.39,False,False,True,True,True,True,False,3.55%,21.78%,13.94%,4.41%,21.74%,6.35%,POLYCAB.NS
501.0,465.73,450.65,440.0,383.6,13.11,10.74,True,False,True,True,True,True,False,11.15%,24.91%,62.21%,12.00%,24.87%,54.63%,POONAWALLA.NS
412.0,402.82,403.08,406.7,405.25,4.49,0.24,True,False,False,False,False,False,False,2.94%,1.46%,1.94%,3.79%,1.42%,-5.65%,PFC.NS
281.3,285.28,285.72,289.55,289.14,-1.66,-5.13,False,False,False,False,False,False,False,-0.95%,-2.97%,-1.53%,-0.10%,-3.01%,-9.11%,POWERGRID.NS
336.7,378.57,411.44,450.53,526.43,-18.42,-30.86,True,False,False,False,False,False,False,-18.44%,-29.94%,-52.91%,-17.58%,-29.99%,-60.50%,PRAJIND.NS
1018.0,1035.32,1027.82,1040.9,1036.06,-0.69,-3.14,False,False,False,True,False,False,False,-0.41%,-2.09%,-8.67%,0.45%,-2.13%,-16.25%,PREMIERENE.NS
1542.0,1567.38,1599.96,1608.01,1475.37,-2.71,-13.9,False,False,True,False,False,True,False,-5.32%,6.34%,8.24%,-4.47%,6.29%,0.65%,PRESTIGE.NS
112.65,109.14,106.96,106.29,100.34,8.01,3.04,True,False,True,True,True,True,False,5.12%,13.32%,17.79%,5.98%,13.28%,10.21%,PNB.NS
1268.0,1243.86,1264.49,1307.91,1220.16,4.7,-11.56,True,False,True,False,False,True,False,4.19%,-3.21%,-2.86%,5.05%,-3.25%,-10.44%,RRKABEL.NS
275.0,271.67,263.56,247.35,207.78,2.22,8.03,True,False,True,True,True,True,False,8.60%,33.02%,79.31%,9.45%,32.98%,71.73%,RBLBANK.NS
378.2,375.86,378.16,385.91,406.09,2.83,-2.05,True,False,False,False,False,False,False,-0.63%,-4.47%,-17.56%,0.22%,-4.51%,-25.15%,RECLTD.NS
450.0,468.86,483.45,476.7,468.7,-5.67,-6.25,True,False,True,False,True,True,False,-9.05%,-2.60%,-6.77%,-8.19%,-2.64%,-14.35%,RHIM.NS
252.0,261.29,256.39,266.92,252.01,-3.12,-6.87,True,False,True,True,False,True,False,-1.89%,-11.09%,-0.99%,-1.03%,-11.13%,-8.57%,RITES.NS
2918.0,2912.23,2861.23,2737.38,2526.54,0.55,5.95,False,False,True,True,True,True,False,0.80%,19.00%,35.80%,1.66%,18.96%,28.22%,RADICO.NS
345.7,344.59,339.38,368.75,373.2,3.32,-6.65,False,False,False,True,False,False,False,5.19%,-16.49%,-7.76%,6.04%,-16.54%,-15.34%,RVNL.NS
385.9,376.28,366.01,388.76,363.38,10.87,-3.75,True,False,True,True,False,True,False,6.56%,-3.64%,2.95%,7.41%,-3.68%,-4.63%,RAILTEL.NS
1342.3,1449.36,1497.13,1472.53,1441.03,-10.56,-12.07,True,False,True,False,True,True,False,-14.39%,-0.92%,-13.36%,-13.54%,-0.96%,-20.95%,RAINBOW.NS
540.8,563.67,574.84,606.93,684.78,-6.21,-14.09,True,False,False,False,False,False,False,-6.25%,-10.95%,-42.29%,-5.39%,-10.99%,-49.87%,RKFORGE.NS
146.85,151.87,151.83,153.6,149.36,-9.02,-4.65,False,False,True,True,False,True,False,-6.92%,-3.88%,-9.91%,-6.07%,-3.92%,-17.50%,RCF.NS
52.7,56.36,55.78,55.95,52.85,-12.86,-12.63,False,False,True,True,False,True,False,-1.72%,11.68%,-7.54%,-0.86%,11.64%,-15.13%,RTNINDIA.NS
1176.1,1258.96,1185.11,1156.89,1273.91,-5.4,-1.98,False,False,False,True,True,False,False,-5.15%,8.42%,-34.79%,-4.30%,8.38%,-42.38%,RAYMONDLSL.NS
584.5,611.8,628.79,638.33,1072.49,-4.97,-19.06,False,False,False,False,False,False,False,-7.66%,-5.60%,-61.61%,-6.81%,-5.64%,-69.19%,RAYMOND.NS
278.5,267.12,257.96,273.1,247.22,17.37,-10.71,True,False,True,True,False,True,False,14.99%,6.38%,41.09%,15.84%,6.34%,33.51%,REDINGTON.NS
1370.0,1385.27,1387.56,1420.32,1338.34,-0.19,-2.64,True,False,True,False,False,True,False,-3.85%,-2.65%,11.04%,-2.99%,-2.69%,3.46%,RELIANCE.NS
45.79,46.6,47.56,54.22,47.06,-4.1,-25.37,False,False,True,False,False,False,False,-8.58%,-9.20%,17.77%,-7.73%,-9.24%,10.19%,RPOWER.NS
796.2,851.28,872.65,929.76,1025.3,-6.6,-16.57,False,False,False,False,False,False,False,-11.56%,-16.49%,-39.34%,-10.70%,-16.53%,-46.93%,ROUTE.NS
108.3,107.67,107.63,108.93,99.16,0.46,-5.49,False,False,True,True,False,True,False,-3.19%,1.42%,30.28%,-2.34%,1.38%,22.70%,SBFC.NS
875.8,857.24,834.19,884.86,847.12,10.39,-2.54,True,False,False,True,False,True,False,7.05%,-4.38%,23.11%,7.91%,-4.42%,15.52%,SBICARD.NS
1800.8,1814.92,1826.77,1814.09,1655.15,-0.5,0.69,True,False,True,False,True,True,False,-2.87%,-0.04%,22.05%,-2.02%,-0.09%,14.47%,SBILIFE.NS
91.1,92.59,94.02,96.7,95.67,-2.73,-7.69,False,False,False,False,False,False,False,-6.11%,-10.93%,-1.60%,-5.26%,-10.97%,-9.18%,SJVN.NS
4772.0,4774.74,4712.59,4697.67,4355.85,5.27,-3.89,True,False,True,True,True,True,False,4.87%,5.30%,10.84%,5.73%,5.26%,3.26%,SKFINDIA.NS
2907.0,2919.54,2947.12,3006.98,2869.98,0.32,-8.67,True,False,True,False,False,True,False,-0.77%,0.67%,12.04%,0.08%,0.63%,4.46%,SRF.NS
43.62,44.09,44.54,43.32,44.33,-1.89,0.21,False,False,True,False,True,False,False,-4.15%,9.24%,-9.56%,-3.30%,9.20%,-17.14%,SAGILITY.NS
168.55,140.87,130.7,129.29,129.87,21.6,24.68,True,False,True,True,True,True,False,36.85%,37.73%,17.92%,37.71%,37.69%,10.33%,SAMMAANCAP.NS
105.99,104.85,99.59,100.41,95.73,9.8,9.0,False,False,True,True,False,True,False,8.26%,6.92%,9.62%,9.12%,6.88%,2.04%,MOTHERSON.NS
296.95,318.68,321.73,323.03,318.56,-8.77,-13.2,True,False,True,False,False,True,False,-8.97%,-8.15%,-9.65%,-8.11%,-8.19%,-17.23%,SAPPHIRE.NS
550.75,582.42,551.06,497.18,484.66,-8.39,24.63,False,False,True,True,True,True,False,-6.51%,24.26%,17.31%,-5.65%,24.22%,9.73%,SARDAEN.NS
471.35,486.39,484.78,504.43,506.86,-4.7,-6.03,True,False,False,True,False,False,False,-2.29%,-15.04%,-12.14%,-1.44%,-15.08%,-19.72%,SAREGAMA.NS
4186.0,4016.04,4004.41,4042.39,3663.56,8.53,-2.25,True,False,True,True,False,True,False,5.75%,4.80%,32.52%,6.60%,4.76%,24.93%,SCHAEFFLER.NS
830.5,872.96,894.06,832.08,750.46,-5.22,-9.46,True,False,True,False,True,True,False,-1.05%,18.99%,17.96%,-0.19%,18.95%,10.38%,SCHNEIDER.NS
223.4,218.4,211.49,208.83,191.81,3.7,6.27,False,False,True,True,True,True,False,6.36%,11.88%,18.82%,7.21%,11.84%,11.24%,SCI.NS
29400.0,29762.0,30281.2,30320.66,29149.78,-1.57,-4.33,False,False,True,False,False,True,False,-4.87%,-5.28%,14.65%,-4.01%,-5.32%,7.07%,SHREECEM.NS
30.12,31.26,30.3,31.49,32.13,-7.41,-5.25,False,False,False,True,False,False,False,2.34%,-9.25%,-16.24%,3.20%,-9.29%,-23.82%,RENUKA.NS
647.9,616.46,615.94,640.92,619.29,10.51,1.21,True,False,False,True,False,False,False,4.53%,-0.75%,20.17%,5.39%,-0.79%,12.59%,SHRIRAMFIN.NS
923.0,919.82,937.92,903.1,849.4,2.27,1.75,False,False,True,False,True,True,False,-2.44%,6.34%,18.50%,-1.58%,6.30%,10.92%,SHYAMMETL.NS
3127.9,3197.94,3141.79,3185.91,3205.2,-2.62,-0.44,False,False,False,True,False,False,False,-2.17%,-6.28%,-8.80%,-1.31%,-6.32%,-16.38%,SIEMENS.NS
1048.2,1106.88,1123.4,1182.59,1177.03,-2.27,-15.92,True,False,False,False,False,False,False,-4.95%,-11.66%,-16.34%,-4.10%,-11.70%,-23.92%,SIGNATURE.NS
1517.0,1532.15,1541.18,1516.68,1407.84,4.02,-10.51,True,False,True,False,True,True,False,1.30%,12.19%,10.88%,2.16%,12.15%,3.30%,SOBHA.NS
13477.0,14190.05,14415.62,15212.85,12769.96,-4.05,-9.59,False,False,True,False,False,True,False,-8.31%,-15.11%,41.50%,-7.46%,-15.15%,33.92%,SOLARINDS.NS
414.85,429.13,443.47,470.93,492.3,-7.81,-12.28,False,False,False,False,False,False,False,-6.28%,-22.80%,-26.73%,-5.43%,-22.84%,-34.31%,SONACOMS.NS
347.6,372.03,371.81,389.46,420.91,-3.32,-18.04,True,False,False,True,False,False,False,-7.84%,-12.92%,-40.10%,-6.98%,-12.96%,-47.68%,SONATSOFTW.NS
457.05,447.25,442.05,442.11,425.65,1.11,2.89,False,False,True,True,False,True,False,3.83%,-3.98%,-0.89%,4.68%,-4.02%,-8.47%,STARHEALTH.NS
865.15,842.39,823.4,813.9,782.06,6.53,6.15,True,False,True,True,True,True,False,4.78%,8.61%,17.96%,5.63%,8.57%,10.38%,SBIN.NS
135.3,132.72,126.52,127.76,118.62,5.64,0.74,False,False,True,True,False,True,False,11.15%,6.23%,29.39%,12.01%,6.19%,21.81%,SAIL.NS
246.4,260.32,269.49,288.75,304.78,-9.64,-20.22,False,False,False,False,False,False,False,-11.64%,-12.67%,-40.39%,-10.78%,-12.71%,-47.97%,SWSOLAR.NS
544.0,564.7,582.24,553.85,532.78,-4.72,-6.76,False,False,True,False,True,True,False,-7.82%,8.33%,17.38%,-6.96%,8.29%,9.80%,SUMICHEM.NS
1639.0,1612.23,1625.72,1653.12,1695.06,3.82,-2.32,True,False,False,False,False,False,False,-0.07%,-1.32%,-6.58%,0.78%,-1.36%,-14.16%,SUNPHARMA.NS
588.15,551.45,559.73,581.51,603.77,4.78,1.18,True,False,False,False,False,False,False,2.05%,-6.06%,-9.07%,2.90%,-6.10%,-16.65%,SUNTV.NS
4398.0,4524.21,4652.56,4851.59,4744.01,-1.8,-15.2,False,False,False,False,False,False,False,-15.69%,-11.33%,-3.96%,-14.83%,-11.37%,-11.54%,SUNDARMFIN.NS
1008.45,1019.95,998.97,1003.26,990.99,-0.58,0.04,True,False,True,True,False,True,False,1.83%,-1.56%,-1.58%,2.69%,-1.60%,-9.16%,SUNDRMFAST.NS
4190.0,4431.32,4389.68,4284.88,4058.18,-8.41,-0.63,False,False,True,True,True,True,False,-8.88%,4.37%,-7.31%,-8.02%,4.33%,-14.89%,SUPREMEIND.NS
55.2,57.54,59.59,62.42,59.47,-4.81,-17.09,True,False,True,False,False,False,False,-5.09%,-16.77%,-3.45%,-4.23%,-16.81%,-11.03%,SUZLON.NS
464.3,466.22,458.5,453.94,485.9,0.76,-9.79,True,False,False,True,True,False,False,0.73%,5.23%,-27.38%,1.58%,5.19%,-34.96%,SWANCORP.NS
417.9,432.87,419.46,391.37,396.58,-2.95,0.18,False,False,True,True,True,True,False,-4.09%,30.51%,-10.04%,-3.23%,30.47%,-17.62%,SWIGGY.NS
631.7,648.2,661.48,652.93,696.79,-0.62,-5.86,False,False,False,False,True,False,False,-5.36%,-3.24%,-23.07%,-4.50%,-3.29%,-30.65%,SYNGENE.NS
804.65,821.63,766.04,669.38,583.88,1.85,13.53,False,False,True,True,True,True,False,8.21%,49.55%,48.72%,9.07%,49.51%,41.14%,SYRMA.NS
1520.0,1568.82,1468.12,1390.55,1407.55,11.68,7.1,False,False,True,True,True,True,False,4.45%,16.32%,-12.71%,5.31%,16.28%,-20.29%,TBOTEK.NS
3457.9,3483.12,3211.25,3010.39,2727.27,3.03,21.36,False,False,True,True,True,True,False,6.33%,24.53%,52.07%,7.19%,24.49%,44.49%,TVSMOTOR.NS
688.75,695.78,656.75,642.43,590.12,8.25,2.12,True,False,True,True,True,True,False,9.50%,12.98%,4.68%,10.35%,12.94%,-2.91%,TANLA.NS
918.45,956.31,952.24,931.63,909.99,-2.21,-4.59,True,False,True,True,True,True,False,-2.31%,3.72%,-3.77%,-1.46%,3.68%,-11.35%,TATACHEM.NS
1610.0,1627.56,1640.96,1664.5,1614.26,2.8,-7.3,False,False,True,False,False,True,False,1.32%,-3.32%,-2.56%,2.18%,-3.36%,-10.14%,TATACOMM.NS
2915.1,3054.2,3068.04,3232.09,3485.76,-5.89,-7.74,True,False,False,False,False,False,False,-6.04%,-15.63%,-30.12%,-5.19%,-15.67%,-37.70%,TCS.NS
1143.0,1112.29,1087.31,1096.75,1049.07,3.5,5.37,False,False,True,True,False,True,False,5.05%,2.68%,19.55%,5.90%,2.64%,11.97%,TATACONSUM.NS
5215.0,5546.25,5671.53,5977.96,5923.38,-3.92,-16.02,True,False,False,False,False,False,False,-7.85%,-18.50%,-13.33%,-6.99%,-18.54%,-20.91%,TATAELXSI.NS
10620.0,7717.12,7203.55,6906.4,6530.16,56.12,58.13,True,False,True,True,True,True,False,52.72%,65.75%,71.78%,53.57%,65.71%,64.19%,TATAINVEST.NS
718.0,699.84,684.07,690.69,689.78,3.75,6.62,True,False,False,True,False,True,False,4.76%,0.87%,-6.01%,5.61%,0.83%,-13.59%,TATAMOTORS.NS
391.9,389.24,388.3,393.91,381.29,0.71,-1.82,True,False,True,True,False,True,False,0.99%,-0.54%,10.44%,1.85%,-0.58%,2.86%,TATAPOWER.NS
167.56,169.98,163.4,160.46,148.5,-0.17,2.77,False,False,True,True,True,True,False,3.75%,6.34%,35.09%,4.60%,6.30%,27.51%,TATASTEEL.NS
691.75,693.14,688.02,708.83,722.26,1.01,-3.43,True,False,False,True,False,False,False,0.40%,-9.11%,-11.60%,1.25%,-9.15%,-19.19%,TATATECH.NS
55.3,56.88,57.96,62.81,64.41,-4.57,-11.72,True,False,False,False,False,False,False,-5.53%,-25.63%,-20.60%,-4.68%,-25.67%,-28.18%,TTML.NS
1418.0,1486.18,1488.39,1543.06,1540.12,-5.98,-8.35,True,False,False,False,False,False,False,-6.79%,-8.63%,-12.36%,-5.93%,-8.67%,-19.94%,TECHM.NS
1339.9,1421.67,1442.73,1452.41,1295.73,-12.98,-11.13,False,False,True,False,False,True,False,-10.77%,-6.25%,2.60%,-9.91%,-6.29%,-4.98%,TECHNOE.NS
583.3,595.78,589.93,646.44,767.21,-4.75,-6.79,False,False,False,True,False,False,False,-5.93%,-20.16%,-44.61%,-5.07%,-20.20%,-52.20%,TEJASNET.NS
190.5,193.71,190.64,187.2,178.98,-3.89,4.34,False,False,True,True,True,True,False,-3.34%,3.27%,0.77%,-2.49%,3.23%,-6.81%,NIACL.NS
991.8,1047.68,1087.79,1064.16,988.37,-6.3,-13.95,True,False,True,False,True,True,False,-8.72%,1.10%,8.43%,-7.86%,1.05%,0.85%,RAMCOCEM.NS
3176.0,3286.26,3375.73,3438.83,3509.01,-2.58,-19.48,False,False,False,False,False,False,False,-1.89%,-8.52%,-14.65%,-1.04%,-8.56%,-22.23%,THERMAX.NS
3061.0,3006.43,3031.61,3131.72,2921.71,4.3,-11.65,False,False,True,False,False,True,False,2.74%,-1.90%,9.41%,3.59%,-1.94%,1.83%,TIMKEN.NS
885.5,899.25,870.36,889.56,893.07,5.17,-4.26,False,False,False,True,False,True,False,6.99%,-2.66%,-14.73%,7.85%,-2.70%,-22.31%,TITAGARH.NS
3404.8,3510.37,3508.16,3518.93,3395.22,-7.74,-1.95,True,False,True,True,False,True,False,-5.85%,-4.47%,2.79%,-4.99%,-4.51%,-4.80%,TITAN.NS
3565.4,3587.88,3605.74,3433.75,3319.08,-0.53,1.25,True,False,True,False,True,True,False,-2.36%,12.07%,9.94%,-1.51%,12.03%,2.36%,TORNTPHARM.NS
1215.8,1258.16,1289.42,1351.77,1388.93,-7.49,-9.46,False,False,False,False,False,False,False,-5.88%,-12.61%,-10.49%,-5.03%,-12.65%,-18.07%,TORNTPOWER.NS
491.2,509.83,507.62,505.88,496.44,-3.04,-4.1,False,False,True,True,True,True,False,-1.09%,-4.84%,-7.62%,-0.23%,-4.88%,-15.20%,TARIL.NS
4843.0,5062.92,5207.98,5429.68,5531.22,-11.61,-9.65,True,False,False,False,False,False,False,-11.18%,-12.80%,-21.33%,-10.32%,-12.85%,-28.91%,TRENT.NS
28.44,29.05,28.89,29.96,29.21,0.21,-6.35,False,False,False,True,False,False,False,-0.66%,-12.60%,-7.36%,0.19%,-12.64%,-14.94%,TRIDENT.NS
340.5,353.13,347.93,374.88,386.29,-2.63,-5.5,False,False,False,True,False,False,False,1.10%,-19.02%,-16.19%,1.96%,-19.06%,-23.78%,TRIVENI.NS
523.0,524.42,538.96,574.73,586.16,-0.83,-20.5,False,False,False,False,False,False,False,-1.96%,-11.33%,-23.35%,-1.10%,-11.37%,-30.93%,TRITURBINE.NS
